FINAL SELECTION REPORT
========================================
Total Unique Structures: 21240
Breakdown by Source:
  - EXP_BEST: 7473
  - EXP_OTHER: 12438
  - AF_TRIMMED: 1131
  - AF_RAW: 198

Detailed List:
PDB_ID	Source	Original_File
7ZKR	EXP_BEST	clean_7ZKR.pdb
8H4I	EXP_BEST	clean_8H4I.pdb
2H40	EXP_BEST	clean_2H40.pdb
3CTH	EXP_BEST	clean_3CTH.pdb
6XLI	EXP_BEST	clean_6XLI.pdb
4FYR	EXP_BEST	clean_4FYR.pdb
4ZGM	EXP_BEST	clean_4ZGM.pdb
6AZE	EXP_BEST	clean_6AZE.pdb
2IWN	EXP_BEST	clean_2IWN.pdb
1VCB	EXP_BEST	clean_1VCB.pdb
3D8D	EXP_BEST	clean_3D8D.pdb
6JCQ	EXP_BEST	clean_6JCQ.pdb
6LLE	EXP_BEST	clean_6LLE.pdb
2F38	EXP_BEST	clean_2F38.pdb
7XIB	EXP_BEST	clean_7XIB.pdb
3NZD	EXP_BEST	clean_3NZD.pdb
2DOE	EXP_BEST	clean_2DOE.pdb
5A7B	EXP_BEST	clean_5A7B.pdb
2GMC	EXP_BEST	clean_2GMC.pdb
5KW2	EXP_BEST	clean_5KW2.pdb
2HT6	EXP_BEST	clean_2HT6.pdb
4DPI	EXP_BEST	clean_4DPI.pdb
3PI5	EXP_BEST	clean_3PI5.pdb
2MWD	EXP_BEST	clean_2MWD.pdb
6POJ	EXP_BEST	clean_6POJ.pdb
4JIZ	EXP_BEST	clean_4JIZ.pdb
3BAE	EXP_BEST	clean_3BAE.pdb
9D6A	EXP_BEST	clean_9D6A.pdb
7QK3	EXP_BEST	clean_7QK3.pdb
8OEK	EXP_BEST	clean_8OEK.pdb
4QMN	EXP_BEST	clean_4QMN.pdb
5ELY	EXP_BEST	clean_5ELY.pdb
6NKP	EXP_BEST	clean_6NKP.pdb
1YWI	EXP_BEST	clean_1YWI.pdb
6OD3	EXP_BEST	clean_6OD3.pdb
1W2C	EXP_BEST	clean_1W2C.pdb
4HLG	EXP_BEST	clean_4HLG.pdb
5HO6	EXP_BEST	clean_5HO6.pdb
4X2N	EXP_BEST	clean_4X2N.pdb
6A6K	EXP_BEST	clean_6A6K.pdb
8BB2	EXP_BEST	clean_8BB2.pdb
6ETY	EXP_BEST	clean_6ETY.pdb
7B42	EXP_BEST	clean_7B42.pdb
3RMW	EXP_BEST	clean_3RMW.pdb
8I5Y	EXP_BEST	clean_8I5Y.pdb
8HQC	EXP_BEST	clean_8HQC.pdb
1GUL	EXP_BEST	clean_1GUL.pdb
3IVH	EXP_BEST	clean_3IVH.pdb
1DXX	EXP_BEST	clean_1DXX.pdb
2YQF	EXP_BEST	clean_2YQF.pdb
2P8H	EXP_BEST	clean_2P8H.pdb
6U2X	EXP_BEST	clean_6U2X.pdb
7UZU	EXP_BEST	clean_7UZU.pdb
5DCZ	EXP_BEST	clean_5DCZ.pdb
2VJ9	EXP_BEST	clean_2VJ9.pdb
2V1W	EXP_BEST	clean_2V1W.pdb
5O4O	EXP_BEST	clean_5O4O.pdb
2R4V	EXP_BEST	clean_2R4V.pdb
8T98	EXP_BEST	clean_8T98.pdb
2J1X	EXP_BEST	clean_2J1X.pdb
5PXO	EXP_BEST	clean_5PXO.pdb
3P8C	EXP_BEST	clean_3P8C.pdb
9IRW	EXP_BEST	clean_9IRW.pdb
2LW7	EXP_BEST	clean_2LW7.pdb
7TS8	EXP_BEST	clean_7TS8.pdb
5SFM	EXP_BEST	clean_5SFM.pdb
7D2S	EXP_BEST	clean_7D2S.pdb
2HWA	EXP_BEST	clean_2HWA.pdb
4BEK	EXP_BEST	clean_4BEK.pdb
8C7X	EXP_BEST	clean_8C7X.pdb
6H0U	EXP_BEST	clean_6H0U.pdb
5QD5	EXP_BEST	clean_5QD5.pdb
8FEG	EXP_BEST	clean_8FEG.pdb
6V4H	EXP_BEST	clean_6V4H.pdb
2LRI	EXP_BEST	clean_2LRI.pdb
5AL5	EXP_BEST	clean_5AL5.pdb
8VRN	EXP_BEST	clean_8VRN.pdb
8TFA	EXP_BEST	clean_8TFA.pdb
8GEA	EXP_BEST	clean_8GEA.pdb
4I0I	EXP_BEST	clean_4I0I.pdb
5VV5	EXP_BEST	clean_5VV5.pdb
8YN7	EXP_BEST	clean_8YN7.pdb
3HB0	EXP_BEST	clean_3HB0.pdb
2WBY	EXP_BEST	clean_2WBY.pdb
6DGE	EXP_BEST	clean_6DGE.pdb
1DQA	EXP_BEST	clean_1DQA.pdb
2LMO	EXP_BEST	clean_2LMO.pdb
5SIU	EXP_BEST	clean_5SIU.pdb
1I8H	EXP_BEST	clean_1I8H.pdb
3FJC	EXP_BEST	clean_3FJC.pdb
5PZA	EXP_BEST	clean_5PZA.pdb
8UDU	EXP_BEST	clean_8UDU.pdb
5M9R	EXP_BEST	clean_5M9R.pdb
1FW1	EXP_BEST	clean_1FW1.pdb
3R5J	EXP_BEST	clean_3R5J.pdb
7RZI	EXP_BEST	clean_7RZI.pdb
5PWW	EXP_BEST	clean_5PWW.pdb
7LAF	EXP_BEST	clean_7LAF.pdb
8BO8	EXP_BEST	clean_8BO8.pdb
2OHL	EXP_BEST	clean_2OHL.pdb
4IOF	EXP_BEST	clean_4IOF.pdb
5O1B	EXP_BEST	clean_5O1B.pdb
2DHF	EXP_BEST	clean_2DHF.pdb
6L6E	EXP_BEST	clean_6L6E.pdb
5TZR	EXP_BEST	clean_5TZR.pdb
2QFA	EXP_BEST	clean_2QFA.pdb
6EQL	EXP_BEST	clean_6EQL.pdb
3B2R	EXP_BEST	clean_3B2R.pdb
1A5E	EXP_BEST	clean_1A5E.pdb
4C1I	EXP_BEST	clean_4C1I.pdb
2RJP	EXP_BEST	clean_2RJP.pdb
5SHD	EXP_BEST	clean_5SHD.pdb
5I9Y	EXP_BEST	clean_5I9Y.pdb
8GRZ	EXP_BEST	clean_8GRZ.pdb
7T91	EXP_BEST	clean_7T91.pdb
3S7L	EXP_BEST	clean_3S7L.pdb
8TIN	EXP_BEST	clean_8TIN.pdb
3CD7	EXP_BEST	clean_3CD7.pdb
6XFP	EXP_BEST	clean_6XFP.pdb
4Y6L	EXP_BEST	clean_4Y6L.pdb
3F92	EXP_BEST	clean_3F92.pdb
5PY2	EXP_BEST	clean_5PY2.pdb
5SDA	EXP_BEST	clean_5SDA.pdb
8SZF	EXP_BEST	clean_8SZF.pdb
5PWL	EXP_BEST	clean_5PWL.pdb
8CDY	EXP_BEST	clean_8CDY.pdb
7N7K	EXP_BEST	clean_7N7K.pdb
3J2T	EXP_BEST	clean_3J2T.pdb
5JDW	EXP_BEST	clean_5JDW.pdb
4UVP	EXP_BEST	clean_4UVP.pdb
4F64	EXP_BEST	clean_4F64.pdb
2FYB	EXP_BEST	clean_2FYB.pdb
9IIX	EXP_BEST	clean_9IIX.pdb
2JG4	EXP_BEST	clean_2JG4.pdb
7DMD	EXP_BEST	clean_7DMD.pdb
4GYW	EXP_BEST	clean_4GYW.pdb
4BFB	EXP_BEST	clean_4BFB.pdb
2GOO	EXP_BEST	clean_2GOO.pdb
8P5K	EXP_BEST	clean_8P5K.pdb
7OUG	EXP_BEST	clean_7OUG.pdb
4MDR	EXP_BEST	clean_4MDR.pdb
7MIX	EXP_BEST	clean_7MIX.pdb
6CVR	EXP_BEST	clean_6CVR.pdb
4IDP	EXP_BEST	clean_4IDP.pdb
5TTW	EXP_BEST	clean_5TTW.pdb
4YHT	EXP_BEST	clean_4YHT.pdb
1I09	EXP_BEST	clean_1I09.pdb
4J1V	EXP_BEST	clean_4J1V.pdb
1BKA	EXP_BEST	clean_1BKA.pdb
5YQO	EXP_BEST	clean_5YQO.pdb
7PC7	EXP_BEST	clean_7PC7.pdb
2CIJ	EXP_BEST	clean_2CIJ.pdb
8XZI	EXP_BEST	clean_8XZI.pdb
2XY1	EXP_BEST	clean_2XY1.pdb
5VIE	EXP_BEST	clean_5VIE.pdb
4K3J	EXP_BEST	clean_4K3J.pdb
4A4E	EXP_BEST	clean_4A4E.pdb
7AUE	EXP_BEST	clean_7AUE.pdb
5GGI	EXP_BEST	clean_5GGI.pdb
4FK3	EXP_BEST	clean_4FK3.pdb
4LM0	EXP_BEST	clean_4LM0.pdb
1I2T	EXP_BEST	clean_1I2T.pdb
4DG4	EXP_BEST	clean_4DG4.pdb
1H44	EXP_BEST	clean_1H44.pdb
1H0D	EXP_BEST	clean_1H0D.pdb
7P6A	EXP_BEST	clean_7P6A.pdb
8H9E	EXP_BEST	clean_8H9E.pdb
5SJI	EXP_BEST	clean_5SJI.pdb
6X19	EXP_BEST	clean_6X19.pdb
1X4Q	EXP_BEST	clean_1X4Q.pdb
5MP1	EXP_BEST	clean_5MP1.pdb
2FOO	EXP_BEST	clean_2FOO.pdb
7U9S	EXP_BEST	clean_7U9S.pdb
7QL3	EXP_BEST	clean_7QL3.pdb
2WK3	EXP_BEST	clean_2WK3.pdb
2FDP	EXP_BEST	clean_2FDP.pdb
2C6C	EXP_BEST	clean_2C6C.pdb
3MS6	EXP_BEST	clean_3MS6.pdb
1IH5	EXP_BEST	clean_1IH5.pdb
8PP8	EXP_BEST	clean_8PP8.pdb
5HPD	EXP_BEST	clean_5HPD.pdb
3CUK	EXP_BEST	clean_3CUK.pdb
2PJY	EXP_BEST	clean_2PJY.pdb
6BQU	EXP_BEST	clean_6BQU.pdb
2KI9	EXP_BEST	clean_2KI9.pdb
3Q05	EXP_BEST	clean_3Q05.pdb
4QMS	EXP_BEST	clean_4QMS.pdb
6MA5	EXP_BEST	clean_6MA5.pdb
5SIW	EXP_BEST	clean_5SIW.pdb
3CTJ	EXP_BEST	clean_3CTJ.pdb
1UJD	EXP_BEST	clean_1UJD.pdb
5QGI	EXP_BEST	clean_5QGI.pdb
7MYI	EXP_BEST	clean_7MYI.pdb
4D6Z	EXP_BEST	clean_4D6Z.pdb
5FVU	EXP_BEST	clean_5FVU.pdb
5SE0	EXP_BEST	clean_5SE0.pdb
1H43	EXP_BEST	clean_1H43.pdb
5JUY	EXP_BEST	clean_5JUY.pdb
2I67	EXP_BEST	clean_2I67.pdb
5BUA	EXP_BEST	clean_5BUA.pdb
6URZ	EXP_BEST	clean_6URZ.pdb
3TJM	EXP_BEST	clean_3TJM.pdb
5AEJ	EXP_BEST	clean_5AEJ.pdb
4BTM	EXP_BEST	clean_4BTM.pdb
1W51	EXP_BEST	clean_1W51.pdb
8HBF	EXP_BEST	clean_8HBF.pdb
8WGN	EXP_BEST	clean_8WGN.pdb
8CZK	EXP_BEST	clean_8CZK.pdb
6JOJ	EXP_BEST	clean_6JOJ.pdb
7RE5	EXP_BEST	clean_7RE5.pdb
4HDO	EXP_BEST	clean_4HDO.pdb
8G9D	EXP_BEST	clean_8G9D.pdb
8DC8	EXP_BEST	clean_8DC8.pdb
2QXH	EXP_BEST	clean_2QXH.pdb
2NAO	EXP_BEST	clean_2NAO.pdb
1OHJ	EXP_BEST	clean_1OHJ.pdb
6B8J	EXP_BEST	clean_6B8J.pdb
7FSO	EXP_BEST	clean_7FSO.pdb
8XFS	EXP_BEST	clean_8XFS.pdb
1YOL	EXP_BEST	clean_1YOL.pdb
6X3U	EXP_BEST	clean_6X3U.pdb
1C26	EXP_BEST	clean_1C26.pdb
7EO4	EXP_BEST	clean_7EO4.pdb
6CEJ	EXP_BEST	clean_6CEJ.pdb
6AUZ	EXP_BEST	clean_6AUZ.pdb
8JT6	EXP_BEST	clean_8JT6.pdb
9DA5	EXP_BEST	clean_9DA5.pdb
7WVW	EXP_BEST	clean_7WVW.pdb
3S7A	EXP_BEST	clean_3S7A.pdb
6YX2	EXP_BEST	clean_6YX2.pdb
8PPF	EXP_BEST	clean_8PPF.pdb
1MVT	EXP_BEST	clean_1MVT.pdb
2MSR	EXP_BEST	clean_2MSR.pdb
4QO1	EXP_BEST	clean_4QO1.pdb
4N8R	EXP_BEST	clean_4N8R.pdb
8H2G	EXP_BEST	clean_8H2G.pdb
4KZQ	EXP_BEST	clean_4KZQ.pdb
2EEB	EXP_BEST	clean_2EEB.pdb
5SJZ	EXP_BEST	clean_5SJZ.pdb
1YPQ	EXP_BEST	clean_1YPQ.pdb
6EQJ	EXP_BEST	clean_6EQJ.pdb
8ITC	EXP_BEST	clean_8ITC.pdb
5SFF	EXP_BEST	clean_5SFF.pdb
8QWO	EXP_BEST	clean_8QWO.pdb
8WD2	EXP_BEST	clean_8WD2.pdb
6WAV	EXP_BEST	clean_6WAV.pdb
1ZY7	EXP_BEST	clean_1ZY7.pdb
7JXN	EXP_BEST	clean_7JXN.pdb
7NWA	EXP_BEST	clean_7NWA.pdb
3GB8	EXP_BEST	clean_3GB8.pdb
1BOE	EXP_BEST	clean_1BOE.pdb
3RHK	EXP_BEST	clean_3RHK.pdb
2GGT	EXP_BEST	clean_2GGT.pdb
1SC1	EXP_BEST	clean_1SC1.pdb
1HWK	EXP_BEST	clean_1HWK.pdb
5HDU	EXP_BEST	clean_5HDU.pdb
4ERY	EXP_BEST	clean_4ERY.pdb
1T2A	EXP_BEST	clean_1T2A.pdb
4IQH	EXP_BEST	clean_4IQH.pdb
8ZLP	EXP_BEST	clean_8ZLP.pdb
1H52	EXP_BEST	clean_1H52.pdb
6A3N	EXP_BEST	clean_6A3N.pdb
1RXR	EXP_BEST	clean_1RXR.pdb
4ORX	EXP_BEST	clean_4ORX.pdb
5PXH	EXP_BEST	clean_5PXH.pdb
2O53	EXP_BEST	clean_2O53.pdb
7TYN	EXP_BEST	clean_7TYN.pdb
7VG7	EXP_BEST	clean_7VG7.pdb
5PZ6	EXP_BEST	clean_5PZ6.pdb
3MOQ	EXP_BEST	clean_3MOQ.pdb
2CSW	EXP_BEST	clean_2CSW.pdb
3CIB	EXP_BEST	clean_3CIB.pdb
4M18	EXP_BEST	clean_4M18.pdb
4Y8C	EXP_BEST	clean_4Y8C.pdb
2O3S	EXP_BEST	clean_2O3S.pdb
9BFB	EXP_BEST	clean_9BFB.pdb
7ZBN	EXP_BEST	clean_7ZBN.pdb
1RHM	EXP_BEST	clean_1RHM.pdb
7OAL	EXP_BEST	clean_7OAL.pdb
6CVQ	EXP_BEST	clean_6CVQ.pdb
2EZX	EXP_BEST	clean_2EZX.pdb
7W7U	EXP_BEST	clean_7W7U.pdb
5SES	EXP_BEST	clean_5SES.pdb
5IYY	EXP_BEST	clean_5IYY.pdb
9HBB	EXP_BEST	clean_9HBB.pdb
7DCZ	EXP_BEST	clean_7DCZ.pdb
3Q96	EXP_BEST	clean_3Q96.pdb
3RSV	EXP_BEST	clean_3RSV.pdb
6HMR	EXP_BEST	clean_6HMR.pdb
4PHU	EXP_BEST	clean_4PHU.pdb
8OQ7	EXP_BEST	clean_8OQ7.pdb
2HVD	EXP_BEST	clean_2HVD.pdb
2L08	EXP_BEST	clean_2L08.pdb
9CZL	EXP_BEST	clean_9CZL.pdb
9F34	EXP_BEST	clean_9F34.pdb
4E52	EXP_BEST	clean_4E52.pdb
3G2T	EXP_BEST	clean_3G2T.pdb
1RY7	EXP_BEST	clean_1RY7.pdb
5YJE	EXP_BEST	clean_5YJE.pdb
8D7O	EXP_BEST	clean_8D7O.pdb
2G94	EXP_BEST	clean_2G94.pdb
2HE0	EXP_BEST	clean_2HE0.pdb
7N70	EXP_BEST	clean_7N70.pdb
7D2G	EXP_BEST	clean_7D2G.pdb
4PTG	EXP_BEST	clean_4PTG.pdb
8T59	EXP_BEST	clean_8T59.pdb
6IJH	EXP_BEST	clean_6IJH.pdb
8WGF	EXP_BEST	clean_8WGF.pdb
7P7H	EXP_BEST	clean_7P7H.pdb
4NGN	EXP_BEST	clean_4NGN.pdb
4DTT	EXP_BEST	clean_4DTT.pdb
8IT9	EXP_BEST	clean_8IT9.pdb
7F4F	EXP_BEST	clean_7F4F.pdb
7YO9	EXP_BEST	clean_7YO9.pdb
2LUX	EXP_BEST	clean_2LUX.pdb
1HRF	EXP_BEST	clean_1HRF.pdb
5NQH	EXP_BEST	clean_5NQH.pdb
4MR7	EXP_BEST	clean_4MR7.pdb
8XWW	EXP_BEST	clean_8XWW.pdb
2C6G	EXP_BEST	clean_2C6G.pdb
4RME	EXP_BEST	clean_4RME.pdb
6AGI	EXP_BEST	clean_6AGI.pdb
2WF2	EXP_BEST	clean_2WF2.pdb
5X2L	EXP_BEST	clean_5X2L.pdb
8VY9	EXP_BEST	clean_8VY9.pdb
3K9P	EXP_BEST	clean_3K9P.pdb
5QD9	EXP_BEST	clean_5QD9.pdb
6URJ	EXP_BEST	clean_6URJ.pdb
2FYA	EXP_BEST	clean_2FYA.pdb
3X3F	EXP_BEST	clean_3X3F.pdb
5SI3	EXP_BEST	clean_5SI3.pdb
3ZME	EXP_BEST	clean_3ZME.pdb
4QUH	EXP_BEST	clean_4QUH.pdb
3A7J	EXP_BEST	clean_3A7J.pdb
5HOU	EXP_BEST	clean_5HOU.pdb
5QGN	EXP_BEST	clean_5QGN.pdb
4WY1	EXP_BEST	clean_4WY1.pdb
9E8Q	EXP_BEST	clean_9E8Q.pdb
6P5M	EXP_BEST	clean_6P5M.pdb
9FSO	EXP_BEST	clean_9FSO.pdb
6RM7	EXP_BEST	clean_6RM7.pdb
8PXW	EXP_BEST	clean_8PXW.pdb
3ZKM	EXP_BEST	clean_3ZKM.pdb
5SIQ	EXP_BEST	clean_5SIQ.pdb
3UDP	EXP_BEST	clean_3UDP.pdb
1MK3	EXP_BEST	clean_1MK3.pdb
4QNA	EXP_BEST	clean_4QNA.pdb
5QQF	EXP_BEST	clean_5QQF.pdb
5K7B	EXP_BEST	clean_5K7B.pdb
7EW3	EXP_BEST	clean_7EW3.pdb
8QLQ	EXP_BEST	clean_8QLQ.pdb
5N2W	EXP_BEST	clean_5N2W.pdb
4PAS	EXP_BEST	clean_4PAS.pdb
8XO1	EXP_BEST	clean_8XO1.pdb
8H9T	EXP_BEST	clean_8H9T.pdb
1HYR	EXP_BEST	clean_1HYR.pdb
7D85	EXP_BEST	clean_7D85.pdb
3C0H	EXP_BEST	clean_3C0H.pdb
5C1Z	EXP_BEST	clean_5C1Z.pdb
7JNT	EXP_BEST	clean_7JNT.pdb
4UVT	EXP_BEST	clean_4UVT.pdb
8H7G	EXP_BEST	clean_8H7G.pdb
4QMZ	EXP_BEST	clean_4QMZ.pdb
3R7N	EXP_BEST	clean_3R7N.pdb
2P4J	EXP_BEST	clean_2P4J.pdb
1T08	EXP_BEST	clean_1T08.pdb
5NNE	EXP_BEST	clean_5NNE.pdb
6E6E	EXP_BEST	clean_6E6E.pdb
4OMK	EXP_BEST	clean_4OMK.pdb
5M9A	EXP_BEST	clean_5M9A.pdb
5ZIA	EXP_BEST	clean_5ZIA.pdb
1B1E	EXP_BEST	clean_1B1E.pdb
8VKZ	EXP_BEST	clean_8VKZ.pdb
2HIZ	EXP_BEST	clean_2HIZ.pdb
5SJ6	EXP_BEST	clean_5SJ6.pdb
6FJC	EXP_BEST	clean_6FJC.pdb
5QD6	EXP_BEST	clean_5QD6.pdb
8V9U	EXP_BEST	clean_8V9U.pdb
8ZMF	EXP_BEST	clean_8ZMF.pdb
1KGD	EXP_BEST	clean_1KGD.pdb
7ALO	EXP_BEST	clean_7ALO.pdb
1XS7	EXP_BEST	clean_1XS7.pdb
5XFN	EXP_BEST	clean_5XFN.pdb
7B32	EXP_BEST	clean_7B32.pdb
5FS6	EXP_BEST	clean_5FS6.pdb
5SHB	EXP_BEST	clean_5SHB.pdb
1PD8	EXP_BEST	clean_1PD8.pdb
8BOW	EXP_BEST	clean_8BOW.pdb
8W8Q	EXP_BEST	clean_8W8Q.pdb
4XI7	EXP_BEST	clean_4XI7.pdb
5W3P	EXP_BEST	clean_5W3P.pdb
6LU5	EXP_BEST	clean_6LU5.pdb
9IND	EXP_BEST	clean_9IND.pdb
1YBO	EXP_BEST	clean_1YBO.pdb
1C15	EXP_BEST	clean_1C15.pdb
3ZGV	EXP_BEST	clean_3ZGV.pdb
1FDQ	EXP_BEST	clean_1FDQ.pdb
2DMB	EXP_BEST	clean_2DMB.pdb
8DPG	EXP_BEST	clean_8DPG.pdb
8C7Y	EXP_BEST	clean_8C7Y.pdb
5XAU	EXP_BEST	clean_5XAU.pdb
4DEG	EXP_BEST	clean_4DEG.pdb
6OB7	EXP_BEST	clean_6OB7.pdb
4AOI	EXP_BEST	clean_4AOI.pdb
1EFV	EXP_BEST	clean_1EFV.pdb
5E8T	EXP_BEST	clean_5E8T.pdb
2E0T	EXP_BEST	clean_2E0T.pdb
9BRH	EXP_BEST	clean_9BRH.pdb
6EZ9	EXP_BEST	clean_6EZ9.pdb
3DZI	EXP_BEST	clean_3DZI.pdb
1O6L	EXP_BEST	clean_1O6L.pdb
1JBQ	EXP_BEST	clean_1JBQ.pdb
3SNI	EXP_BEST	clean_3SNI.pdb
4ZVR	EXP_BEST	clean_4ZVR.pdb
6SIO	EXP_BEST	clean_6SIO.pdb
1X62	EXP_BEST	clean_1X62.pdb
1T0J	EXP_BEST	clean_1T0J.pdb
1GVJ	EXP_BEST	clean_1GVJ.pdb
7C7F	EXP_BEST	clean_7C7F.pdb
1GV7	EXP_BEST	clean_1GV7.pdb
7A1S	EXP_BEST	clean_7A1S.pdb
7SFG	EXP_BEST	clean_7SFG.pdb
2JDX	EXP_BEST	clean_2JDX.pdb
3KR8	EXP_BEST	clean_3KR8.pdb
5IM8	EXP_BEST	clean_5IM8.pdb
8K4N	EXP_BEST	clean_8K4N.pdb
5SE7	EXP_BEST	clean_5SE7.pdb
3MDI	EXP_BEST	clean_3MDI.pdb
4QO3	EXP_BEST	clean_4QO3.pdb
1XQ8	EXP_BEST	clean_1XQ8.pdb
8HPT	EXP_BEST	clean_8HPT.pdb
5HNB	EXP_BEST	clean_5HNB.pdb
6GGD	EXP_BEST	clean_6GGD.pdb
8RBA	EXP_BEST	clean_8RBA.pdb
7QK2	EXP_BEST	clean_7QK2.pdb
7SFF	EXP_BEST	clean_7SFF.pdb
5O1D	EXP_BEST	clean_5O1D.pdb
7M0X	EXP_BEST	clean_7M0X.pdb
3L6R	EXP_BEST	clean_3L6R.pdb
6UKB	EXP_BEST	clean_6UKB.pdb
5J1G	EXP_BEST	clean_5J1G.pdb
4XRM	EXP_BEST	clean_4XRM.pdb
9COW	EXP_BEST	clean_9COW.pdb
3FED	EXP_BEST	clean_3FED.pdb
6UHH	EXP_BEST	clean_6UHH.pdb
7VPQ	EXP_BEST	clean_7VPQ.pdb
3HDZ	EXP_BEST	clean_3HDZ.pdb
8WHI	EXP_BEST	clean_8WHI.pdb
1OHK	EXP_BEST	clean_1OHK.pdb
6NGD	EXP_BEST	clean_6NGD.pdb
6EDR	EXP_BEST	clean_6EDR.pdb
7YNO	EXP_BEST	clean_7YNO.pdb
7CC7	EXP_BEST	clean_7CC7.pdb
2CZY	EXP_BEST	clean_2CZY.pdb
7SF8	EXP_BEST	clean_7SF8.pdb
8E9Z	EXP_BEST	clean_8E9Z.pdb
1O4M	EXP_BEST	clean_1O4M.pdb
4ZPG	EXP_BEST	clean_4ZPG.pdb
6DAV	EXP_BEST	clean_6DAV.pdb
5OTV	EXP_BEST	clean_5OTV.pdb
1D1J	EXP_BEST	clean_1D1J.pdb
1M4H	EXP_BEST	clean_1M4H.pdb
2W8R	EXP_BEST	clean_2W8R.pdb
5MJ5	EXP_BEST	clean_5MJ5.pdb
5VNB	EXP_BEST	clean_5VNB.pdb
6DC9	EXP_BEST	clean_6DC9.pdb
7ULV	EXP_BEST	clean_7ULV.pdb
6RL6	EXP_BEST	clean_6RL6.pdb
2MPC	EXP_BEST	clean_2MPC.pdb
6KN9	EXP_BEST	clean_6KN9.pdb
4BSJ	EXP_BEST	clean_4BSJ.pdb
2ZEJ	EXP_BEST	clean_2ZEJ.pdb
2MPS	EXP_BEST	clean_2MPS.pdb
2FUI	EXP_BEST	clean_2FUI.pdb
3DY8	EXP_BEST	clean_3DY8.pdb
6LN8	EXP_BEST	clean_6LN8.pdb
3UUN	EXP_BEST	clean_3UUN.pdb
6SI2	EXP_BEST	clean_6SI2.pdb
2KFT	EXP_BEST	clean_2KFT.pdb
4XI6	EXP_BEST	clean_4XI6.pdb
1H8F	EXP_BEST	clean_1H8F.pdb
8Q1X	EXP_BEST	clean_8Q1X.pdb
7E14	EXP_BEST	clean_7E14.pdb
6Q7C	EXP_BEST	clean_6Q7C.pdb
3KBT	EXP_BEST	clean_3KBT.pdb
3W51	EXP_BEST	clean_3W51.pdb
1RY0	EXP_BEST	clean_1RY0.pdb
2EXC	EXP_BEST	clean_2EXC.pdb
7R1Y	EXP_BEST	clean_7R1Y.pdb
5AOL	EXP_BEST	clean_5AOL.pdb
5SGE	EXP_BEST	clean_5SGE.pdb
6MLC	EXP_BEST	clean_6MLC.pdb
4DJW	EXP_BEST	clean_4DJW.pdb
7PIU	EXP_BEST	clean_7PIU.pdb
8CW2	EXP_BEST	clean_8CW2.pdb
6S1X	EXP_BEST	clean_6S1X.pdb
3WIM	EXP_BEST	clean_3WIM.pdb
4BEL	EXP_BEST	clean_4BEL.pdb
6IHB	EXP_BEST	clean_6IHB.pdb
3L5B	EXP_BEST	clean_3L5B.pdb
4RIY	EXP_BEST	clean_4RIY.pdb
6VUA	EXP_BEST	clean_6VUA.pdb
3F9K	EXP_BEST	clean_3F9K.pdb
4RE9	EXP_BEST	clean_4RE9.pdb
7M3G	EXP_BEST	clean_7M3G.pdb
5FPG	EXP_BEST	clean_5FPG.pdb
5MP5	EXP_BEST	clean_5MP5.pdb
5SGI	EXP_BEST	clean_5SGI.pdb
1H4W	EXP_BEST	clean_1H4W.pdb
6WMS	EXP_BEST	clean_6WMS.pdb
4X2F	EXP_BEST	clean_4X2F.pdb
7Y4U	EXP_BEST	clean_7Y4U.pdb
7AA8	EXP_BEST	clean_7AA8.pdb
5ELS	EXP_BEST	clean_5ELS.pdb
9MQI	EXP_BEST	clean_9MQI.pdb
5O1I	EXP_BEST	clean_5O1I.pdb
1JY1	EXP_BEST	clean_1JY1.pdb
4X3R	EXP_BEST	clean_4X3R.pdb
5FVX	EXP_BEST	clean_5FVX.pdb
8K9K	EXP_BEST	clean_8K9K.pdb
5O5T	EXP_BEST	clean_5O5T.pdb
4LU3	EXP_BEST	clean_4LU3.pdb
7VL9	EXP_BEST	clean_7VL9.pdb
6BE6	EXP_BEST	clean_6BE6.pdb
5SKQ	EXP_BEST	clean_5SKQ.pdb
5C2E	EXP_BEST	clean_5C2E.pdb
5AOM	EXP_BEST	clean_5AOM.pdb
8CYR	EXP_BEST	clean_8CYR.pdb
5ONQ	EXP_BEST	clean_5ONQ.pdb
8VTF	EXP_BEST	clean_8VTF.pdb
5NKH	EXP_BEST	clean_5NKH.pdb
7B34	EXP_BEST	clean_7B34.pdb
8B9Q	EXP_BEST	clean_8B9Q.pdb
7NA8	EXP_BEST	clean_7NA8.pdb
5SHM	EXP_BEST	clean_5SHM.pdb
4MNE	EXP_BEST	clean_4MNE.pdb
3FEE	EXP_BEST	clean_3FEE.pdb
1JT4	EXP_BEST	clean_1JT4.pdb
3SAY	EXP_BEST	clean_3SAY.pdb
4RIL	EXP_BEST	clean_4RIL.pdb
6GML	EXP_BEST	clean_6GML.pdb
8ZQP	EXP_BEST	clean_8ZQP.pdb
6R5L	EXP_BEST	clean_6R5L.pdb
1YFK	EXP_BEST	clean_1YFK.pdb
8VOI	EXP_BEST	clean_8VOI.pdb
6NG6	EXP_BEST	clean_6NG6.pdb
5AOI	EXP_BEST	clean_5AOI.pdb
2QXJ	EXP_BEST	clean_2QXJ.pdb
5QD1	EXP_BEST	clean_5QD1.pdb
5G4C	EXP_BEST	clean_5G4C.pdb
1O47	EXP_BEST	clean_1O47.pdb
4WOL	EXP_BEST	clean_4WOL.pdb
