Filename,Folder,Format,UniProt_ID,PDB_ID,Has_Match_In_Other_Folder
clean_4CT4.pdb,Experimental,PDB,Unknown,clean_4CT4,False
clean_7TYL.pdb,Experimental,PDB,Unknown,clean_7TYL,False
clean_3Q2S.pdb,Experimental,PDB,Unknown,clean_3Q2S,False
clean_7MYU.pdb,Experimental,PDB,Unknown,clean_7MYU,False
clean_7MP5.pdb,Experimental,PDB,Unknown,clean_7MP5,False
clean_6E2P.pdb,Experimental,PDB,Unknown,clean_6E2P,False
clean_6D3L.pdb,Experimental,PDB,Unknown,clean_6D3L,False
clean_2ZVW.pdb,Experimental,PDB,Unknown,clean_2ZVW,False
clean_2YSM.pdb,Experimental,PDB,Unknown,clean_2YSM,False
clean_4C8R.pdb,Experimental,PDB,Unknown,clean_4C8R,False
clean_3N7S.pdb,Experimental,PDB,Unknown,clean_3N7S,False
clean_8IED.pdb,Experimental,PDB,Unknown,clean_8IED,False
clean_4RFW.pdb,Experimental,PDB,Unknown,clean_4RFW,False
clean_5IAK.pdb,Experimental,PDB,Unknown,clean_5IAK,False
clean_7XW5.pdb,Experimental,PDB,Unknown,clean_7XW5,False
clean_7YP7.pdb,Experimental,PDB,Unknown,clean_7YP7,False
clean_6U7F.pdb,Experimental,PDB,Unknown,clean_6U7F,False
clean_8Y69.pdb,Experimental,PDB,Unknown,clean_8Y69,False
clean_5PYU.pdb,Experimental,PDB,Unknown,clean_5PYU,False
clean_8UNT.pdb,Experimental,PDB,Unknown,clean_8UNT,False
clean_5SHN.pdb,Experimental,PDB,Unknown,clean_5SHN,False
clean_8PQZ.pdb,Experimental,PDB,Unknown,clean_8PQZ,False
clean_6TQ0.pdb,Experimental,PDB,Unknown,clean_6TQ0,False
clean_1OLM.pdb,Experimental,PDB,Unknown,clean_1OLM,False
clean_3S67.pdb,Experimental,PDB,Unknown,clean_3S67,False
clean_4MSH.pdb,Experimental,PDB,Unknown,clean_4MSH,False
clean_7FT2.pdb,Experimental,PDB,Unknown,clean_7FT2,False
clean_3EE5.pdb,Experimental,PDB,Unknown,clean_3EE5,False
clean_4GPZ.pdb,Experimental,PDB,Unknown,clean_4GPZ,False
clean_7EL4.pdb,Experimental,PDB,Unknown,clean_7EL4,False
clean_3VBB.pdb,Experimental,PDB,Unknown,clean_3VBB,False
clean_6ZY6.pdb,Experimental,PDB,Unknown,clean_6ZY6,False
clean_8JSP.pdb,Experimental,PDB,Unknown,clean_8JSP,False
clean_8RFB.pdb,Experimental,PDB,Unknown,clean_8RFB,False
clean_5YQM.pdb,Experimental,PDB,Unknown,clean_5YQM,False
clean_4ZG7.pdb,Experimental,PDB,Unknown,clean_4ZG7,False
clean_4CAA.pdb,Experimental,PDB,Unknown,clean_4CAA,False
clean_8CZ6.pdb,Experimental,PDB,Unknown,clean_8CZ6,False
clean_8S1M.pdb,Experimental,PDB,Unknown,clean_8S1M,False
clean_6D1U.pdb,Experimental,PDB,Unknown,clean_6D1U,False
clean_7X5G.pdb,Experimental,PDB,Unknown,clean_7X5G,False
clean_1FM6.pdb,Experimental,PDB,Unknown,clean_1FM6,False
clean_4TKI.pdb,Experimental,PDB,Unknown,clean_4TKI,False
clean_2E45.pdb,Experimental,PDB,Unknown,clean_2E45,False
clean_1JDW.pdb,Experimental,PDB,Unknown,clean_1JDW,False
clean_5YBY.pdb,Experimental,PDB,Unknown,clean_5YBY,False
clean_1FCH.pdb,Experimental,PDB,Unknown,clean_1FCH,False
clean_7X2V.pdb,Experimental,PDB,Unknown,clean_7X2V,False
clean_4J0Z.pdb,Experimental,PDB,Unknown,clean_4J0Z,False
clean_4KNB.pdb,Experimental,PDB,Unknown,clean_4KNB,False
clean_8UG3.pdb,Experimental,PDB,Unknown,clean_8UG3,False
clean_9D18.pdb,Experimental,PDB,Unknown,clean_9D18,False
clean_4JIF.pdb,Experimental,PDB,Unknown,clean_4JIF,False
clean_6KWY.pdb,Experimental,PDB,Unknown,clean_6KWY,False
clean_6MZQ.pdb,Experimental,PDB,Unknown,clean_6MZQ,False
clean_2ACL.pdb,Experimental,PDB,Unknown,clean_2ACL,False
clean_2YRL.pdb,Experimental,PDB,Unknown,clean_2YRL,False
clean_3ZEH.pdb,Experimental,PDB,Unknown,clean_3ZEH,False
clean_5V2Q.pdb,Experimental,PDB,Unknown,clean_5V2Q,False
clean_3INF.pdb,Experimental,PDB,Unknown,clean_3INF,False
clean_2M16.pdb,Experimental,PDB,Unknown,clean_2M16,False
clean_4GLR.pdb,Experimental,PDB,Unknown,clean_4GLR,False
clean_8PY2.pdb,Experimental,PDB,Unknown,clean_8PY2,False
clean_7S8N.pdb,Experimental,PDB,Unknown,clean_7S8N,False
clean_5GJG.pdb,Experimental,PDB,Unknown,clean_5GJG,False
clean_1O49.pdb,Experimental,PDB,Unknown,clean_1O49,False
clean_9LSH.pdb,Experimental,PDB,Unknown,clean_9LSH,False
clean_5YD6.pdb,Experimental,PDB,Unknown,clean_5YD6,False
clean_4RP6.pdb,Experimental,PDB,Unknown,clean_4RP6,False
clean_6HAY.pdb,Experimental,PDB,Unknown,clean_6HAY,False
clean_2WEF.pdb,Experimental,PDB,Unknown,clean_2WEF,False
clean_7FI7.pdb,Experimental,PDB,Unknown,clean_7FI7,False
clean_5E6A.pdb,Experimental,PDB,Unknown,clean_5E6A,False
clean_8IEO.pdb,Experimental,PDB,Unknown,clean_8IEO,False
clean_4GSC.pdb,Experimental,PDB,Unknown,clean_4GSC,False
clean_7CQ5.pdb,Experimental,PDB,Unknown,clean_7CQ5,False
clean_8PFE.pdb,Experimental,PDB,Unknown,clean_8PFE,False
clean_3DYL.pdb,Experimental,PDB,Unknown,clean_3DYL,False
clean_6SST.pdb,Experimental,PDB,Unknown,clean_6SST,False
clean_8ET7.pdb,Experimental,PDB,Unknown,clean_8ET7,False
clean_8BDS.pdb,Experimental,PDB,Unknown,clean_8BDS,False
clean_5EQO.pdb,Experimental,PDB,Unknown,clean_5EQO,False
clean_8RH9.pdb,Experimental,PDB,Unknown,clean_8RH9,False
clean_1G5V.pdb,Experimental,PDB,Unknown,clean_1G5V,False
clean_5JT2.pdb,Experimental,PDB,Unknown,clean_5JT2,False
clean_2F1X.pdb,Experimental,PDB,Unknown,clean_2F1X,False
clean_4N5G.pdb,Experimental,PDB,Unknown,clean_4N5G,False
clean_8KFX.pdb,Experimental,PDB,Unknown,clean_8KFX,False
clean_1O44.pdb,Experimental,PDB,Unknown,clean_1O44,False
clean_8XMP.pdb,Experimental,PDB,Unknown,clean_8XMP,False
clean_2L54.pdb,Experimental,PDB,Unknown,clean_2L54,False
clean_3OE6.pdb,Experimental,PDB,Unknown,clean_3OE6,False
clean_5IB2.pdb,Experimental,PDB,Unknown,clean_5IB2,False
clean_8WC3.pdb,Experimental,PDB,Unknown,clean_8WC3,False
clean_4YVV.pdb,Experimental,PDB,Unknown,clean_4YVV,False
clean_7M0Z.pdb,Experimental,PDB,Unknown,clean_7M0Z,False
clean_2MY8.pdb,Experimental,PDB,Unknown,clean_2MY8,False
clean_6HES.pdb,Experimental,PDB,Unknown,clean_6HES,False
clean_3TWX.pdb,Experimental,PDB,Unknown,clean_3TWX,False
clean_4JJE.pdb,Experimental,PDB,Unknown,clean_4JJE,False
clean_9CE3.pdb,Experimental,PDB,Unknown,clean_9CE3,False
clean_8CZ2.pdb,Experimental,PDB,Unknown,clean_8CZ2,False
clean_6A32.pdb,Experimental,PDB,Unknown,clean_6A32,False
clean_6DAE.pdb,Experimental,PDB,Unknown,clean_6DAE,False
clean_6NGF.pdb,Experimental,PDB,Unknown,clean_6NGF,False
clean_3OX5.pdb,Experimental,PDB,Unknown,clean_3OX5,False
clean_4CAH.pdb,Experimental,PDB,Unknown,clean_4CAH,False
clean_7FSM.pdb,Experimental,PDB,Unknown,clean_7FSM,False
clean_4ACX.pdb,Experimental,PDB,Unknown,clean_4ACX,False
clean_8G0L.pdb,Experimental,PDB,Unknown,clean_8G0L,False
clean_1F0M.pdb,Experimental,PDB,Unknown,clean_1F0M,False
clean_3MI8.pdb,Experimental,PDB,Unknown,clean_3MI8,False
clean_2GGX.pdb,Experimental,PDB,Unknown,clean_2GGX,False
clean_2A14.pdb,Experimental,PDB,Unknown,clean_2A14,False
clean_7SHV.pdb,Experimental,PDB,Unknown,clean_7SHV,False
clean_6GFI.pdb,Experimental,PDB,Unknown,clean_6GFI,False
clean_6EG8.pdb,Experimental,PDB,Unknown,clean_6EG8,False
clean_5SG0.pdb,Experimental,PDB,Unknown,clean_5SG0,False
clean_2BIO.pdb,Experimental,PDB,Unknown,clean_2BIO,False
clean_6T78.pdb,Experimental,PDB,Unknown,clean_6T78,False
clean_8QPB.pdb,Experimental,PDB,Unknown,clean_8QPB,False
clean_2BEG.pdb,Experimental,PDB,Unknown,clean_2BEG,False
clean_4J1K.pdb,Experimental,PDB,Unknown,clean_4J1K,False
clean_2CNO.pdb,Experimental,PDB,Unknown,clean_2CNO,False
clean_7TW5.pdb,Experimental,PDB,Unknown,clean_7TW5,False
clean_5SFQ.pdb,Experimental,PDB,Unknown,clean_5SFQ,False
clean_3HFH.pdb,Experimental,PDB,Unknown,clean_3HFH,False
clean_4ATU.pdb,Experimental,PDB,Unknown,clean_4ATU,False
clean_1IB2.pdb,Experimental,PDB,Unknown,clean_1IB2,False
clean_2VJ6.pdb,Experimental,PDB,Unknown,clean_2VJ6,False
clean_5QQJ.pdb,Experimental,PDB,Unknown,clean_5QQJ,False
clean_3SAK.pdb,Experimental,PDB,Unknown,clean_3SAK,False
clean_7XT8.pdb,Experimental,PDB,Unknown,clean_7XT8,False
clean_4X3P.pdb,Experimental,PDB,Unknown,clean_4X3P,False
clean_7PEL.pdb,Experimental,PDB,Unknown,clean_7PEL,False
clean_2M3W.pdb,Experimental,PDB,Unknown,clean_2M3W,False
clean_6Q0J.pdb,Experimental,PDB,Unknown,clean_6Q0J,False
clean_9EPQ.pdb,Experimental,PDB,Unknown,clean_9EPQ,False
clean_8BOM.pdb,Experimental,PDB,Unknown,clean_8BOM,False
clean_8PQI.pdb,Experimental,PDB,Unknown,clean_8PQI,False
clean_7PRW.pdb,Experimental,PDB,Unknown,clean_7PRW,False
clean_5HVJ.pdb,Experimental,PDB,Unknown,clean_5HVJ,False
clean_5SE1.pdb,Experimental,PDB,Unknown,clean_5SE1,False
clean_4NDH.pdb,Experimental,PDB,Unknown,clean_4NDH,False
clean_8BZJ.pdb,Experimental,PDB,Unknown,clean_8BZJ,False
clean_8GDB.pdb,Experimental,PDB,Unknown,clean_8GDB,False
clean_5EDE.pdb,Experimental,PDB,Unknown,clean_5EDE,False
clean_2PNR.pdb,Experimental,PDB,Unknown,clean_2PNR,False
clean_2J21.pdb,Experimental,PDB,Unknown,clean_2J21,False
clean_5SF7.pdb,Experimental,PDB,Unknown,clean_5SF7,False
clean_6B3W.pdb,Experimental,PDB,Unknown,clean_6B3W,False
clean_7X8R.pdb,Experimental,PDB,Unknown,clean_7X8R,False
clean_6V2W.pdb,Experimental,PDB,Unknown,clean_6V2W,False
clean_4I3Q.pdb,Experimental,PDB,Unknown,clean_4I3Q,False
clean_5UB5.pdb,Experimental,PDB,Unknown,clean_5UB5,False
clean_8VVG.pdb,Experimental,PDB,Unknown,clean_8VVG,False
clean_5V54.pdb,Experimental,PDB,Unknown,clean_5V54,False
clean_8T32.pdb,Experimental,PDB,Unknown,clean_8T32,False
clean_1Y3K.pdb,Experimental,PDB,Unknown,clean_1Y3K,False
clean_4P5X.pdb,Experimental,PDB,Unknown,clean_4P5X,False
clean_4JJ8.pdb,Experimental,PDB,Unknown,clean_4JJ8,False
clean_4R8M.pdb,Experimental,PDB,Unknown,clean_4R8M,False
clean_7RKL.pdb,Experimental,PDB,Unknown,clean_7RKL,False
clean_9BVJ.pdb,Experimental,PDB,Unknown,clean_9BVJ,False
clean_6ANU.pdb,Experimental,PDB,Unknown,clean_6ANU,False
clean_3SVA.pdb,Experimental,PDB,Unknown,clean_3SVA,False
clean_6R6H.pdb,Experimental,PDB,Unknown,clean_6R6H,False
clean_4NC3.pdb,Experimental,PDB,Unknown,clean_4NC3,False
clean_6ZY7.pdb,Experimental,PDB,Unknown,clean_6ZY7,False
clean_3VF3.pdb,Experimental,PDB,Unknown,clean_3VF3,False
clean_8KEW.pdb,Experimental,PDB,Unknown,clean_8KEW,False
clean_1PUF.pdb,Experimental,PDB,Unknown,clean_1PUF,False
clean_9EQM.pdb,Experimental,PDB,Unknown,clean_9EQM,False
clean_6FJD.pdb,Experimental,PDB,Unknown,clean_6FJD,False
clean_4OC7.pdb,Experimental,PDB,Unknown,clean_4OC7,False
clean_2FFW.pdb,Experimental,PDB,Unknown,clean_2FFW,False
clean_8EI6.pdb,Experimental,PDB,Unknown,clean_8EI6,False
clean_1SSL.pdb,Experimental,PDB,Unknown,clean_1SSL,False
clean_5SG5.pdb,Experimental,PDB,Unknown,clean_5SG5,False
clean_6UMD.pdb,Experimental,PDB,Unknown,clean_6UMD,False
clean_6ULG.pdb,Experimental,PDB,Unknown,clean_6ULG,False
clean_1PD9.pdb,Experimental,PDB,Unknown,clean_1PD9,False
clean_7QWL.pdb,Experimental,PDB,Unknown,clean_7QWL,False
clean_5CSX.pdb,Experimental,PDB,Unknown,clean_5CSX,False
clean_8HDP.pdb,Experimental,PDB,Unknown,clean_8HDP,False
clean_9EPO.pdb,Experimental,PDB,Unknown,clean_9EPO,False
clean_3I5N.pdb,Experimental,PDB,Unknown,clean_3I5N,False
clean_7Z77.pdb,Experimental,PDB,Unknown,clean_7Z77,False
clean_7B3T.pdb,Experimental,PDB,Unknown,clean_7B3T,False
clean_5JL7.pdb,Experimental,PDB,Unknown,clean_5JL7,False
clean_8AX7.pdb,Experimental,PDB,Unknown,clean_8AX7,False
clean_7UM7.pdb,Experimental,PDB,Unknown,clean_7UM7,False
clean_7F6I.pdb,Experimental,PDB,Unknown,clean_7F6I,False
clean_9GG0.pdb,Experimental,PDB,Unknown,clean_9GG0,False
clean_7QKW.pdb,Experimental,PDB,Unknown,clean_7QKW,False
clean_7UWK.pdb,Experimental,PDB,Unknown,clean_7UWK,False
clean_2MWO.pdb,Experimental,PDB,Unknown,clean_2MWO,False
clean_6DRD.pdb,Experimental,PDB,Unknown,clean_6DRD,False
clean_2VIY.pdb,Experimental,PDB,Unknown,clean_2VIY,False
clean_6S1F.pdb,Experimental,PDB,Unknown,clean_6S1F,False
clean_7OUF.pdb,Experimental,PDB,Unknown,clean_7OUF,False
clean_7DMY.pdb,Experimental,PDB,Unknown,clean_7DMY,False
clean_2W3M.pdb,Experimental,PDB,Unknown,clean_2W3M,False
clean_3QI4.pdb,Experimental,PDB,Unknown,clean_3QI4,False
clean_4Z9L.pdb,Experimental,PDB,Unknown,clean_4Z9L,False
clean_4BST.pdb,Experimental,PDB,Unknown,clean_4BST,False
clean_5SGX.pdb,Experimental,PDB,Unknown,clean_5SGX,False
clean_8X80.pdb,Experimental,PDB,Unknown,clean_8X80,False
clean_8WHH.pdb,Experimental,PDB,Unknown,clean_8WHH,False
clean_5SJW.pdb,Experimental,PDB,Unknown,clean_5SJW,False
clean_2FSA.pdb,Experimental,PDB,Unknown,clean_2FSA,False
clean_3VZD.pdb,Experimental,PDB,Unknown,clean_3VZD,False
clean_2RUK.pdb,Experimental,PDB,Unknown,clean_2RUK,False
clean_8J7N.pdb,Experimental,PDB,Unknown,clean_8J7N,False
clean_2ZVV.pdb,Experimental,PDB,Unknown,clean_2ZVV,False
clean_8WUB.pdb,Experimental,PDB,Unknown,clean_8WUB,False
clean_2AES.pdb,Experimental,PDB,Unknown,clean_2AES,False
clean_4TKG.pdb,Experimental,PDB,Unknown,clean_4TKG,False
clean_7EJ2.pdb,Experimental,PDB,Unknown,clean_7EJ2,False
clean_4Z33.pdb,Experimental,PDB,Unknown,clean_4Z33,False
clean_3ZLQ.pdb,Experimental,PDB,Unknown,clean_3ZLQ,False
clean_4L32.pdb,Experimental,PDB,Unknown,clean_4L32,False
clean_3N0H.pdb,Experimental,PDB,Unknown,clean_3N0H,False
clean_7OBM.pdb,Experimental,PDB,Unknown,clean_7OBM,False
clean_8RH7.pdb,Experimental,PDB,Unknown,clean_8RH7,False
clean_2C2T.pdb,Experimental,PDB,Unknown,clean_2C2T,False
clean_3FUB.pdb,Experimental,PDB,Unknown,clean_3FUB,False
clean_5MAR.pdb,Experimental,PDB,Unknown,clean_5MAR,False
clean_5CXY.pdb,Experimental,PDB,Unknown,clean_5CXY,False
clean_7SK6.pdb,Experimental,PDB,Unknown,clean_7SK6,False
clean_6T7F.pdb,Experimental,PDB,Unknown,clean_6T7F,False
clean_2Z3R.pdb,Experimental,PDB,Unknown,clean_2Z3R,False
clean_7XB9.pdb,Experimental,PDB,Unknown,clean_7XB9,False
clean_4OVU.pdb,Experimental,PDB,Unknown,clean_4OVU,False
clean_8XMW.pdb,Experimental,PDB,Unknown,clean_8XMW,False
clean_7QBY.pdb,Experimental,PDB,Unknown,clean_7QBY,False
clean_6V7N.pdb,Experimental,PDB,Unknown,clean_6V7N,False
clean_8IF3.pdb,Experimental,PDB,Unknown,clean_8IF3,False
clean_2QP8.pdb,Experimental,PDB,Unknown,clean_2QP8,False
clean_6O4L.pdb,Experimental,PDB,Unknown,clean_6O4L,False
clean_8J75.pdb,Experimental,PDB,Unknown,clean_8J75,False
clean_5G5W.pdb,Experimental,PDB,Unknown,clean_5G5W,False
clean_2ID5.pdb,Experimental,PDB,Unknown,clean_2ID5,False
clean_4KFJ.pdb,Experimental,PDB,Unknown,clean_4KFJ,False
clean_7T2G.pdb,Experimental,PDB,Unknown,clean_7T2G,False
clean_3U3V.pdb,Experimental,PDB,Unknown,clean_3U3V,False
clean_7UW2.pdb,Experimental,PDB,Unknown,clean_7UW2,False
clean_5LEY.pdb,Experimental,PDB,Unknown,clean_5LEY,False
clean_6IJQ.pdb,Experimental,PDB,Unknown,clean_6IJQ,False
clean_5XAW.pdb,Experimental,PDB,Unknown,clean_5XAW,False
clean_6LB4.pdb,Experimental,PDB,Unknown,clean_6LB4,False
clean_7KI1.pdb,Experimental,PDB,Unknown,clean_7KI1,False
clean_3IO4.pdb,Experimental,PDB,Unknown,clean_3IO4,False
clean_4K8S.pdb,Experimental,PDB,Unknown,clean_4K8S,False
clean_8KF6.pdb,Experimental,PDB,Unknown,clean_8KF6,False
clean_5JGB.pdb,Experimental,PDB,Unknown,clean_5JGB,False
clean_3EQM.pdb,Experimental,PDB,Unknown,clean_3EQM,False
clean_7B3W.pdb,Experimental,PDB,Unknown,clean_7B3W,False
clean_6EL6.pdb,Experimental,PDB,Unknown,clean_6EL6,False
clean_4AT5.pdb,Experimental,PDB,Unknown,clean_4AT5,False
clean_3P8P.pdb,Experimental,PDB,Unknown,clean_3P8P,False
clean_5BNJ.pdb,Experimental,PDB,Unknown,clean_5BNJ,False
clean_4MQF.pdb,Experimental,PDB,Unknown,clean_4MQF,False
clean_5NKC.pdb,Experimental,PDB,Unknown,clean_5NKC,False
clean_6UME.pdb,Experimental,PDB,Unknown,clean_6UME,False
clean_5NJZ.pdb,Experimental,PDB,Unknown,clean_5NJZ,False
clean_2OS6.pdb,Experimental,PDB,Unknown,clean_2OS6,False
clean_4R93.pdb,Experimental,PDB,Unknown,clean_4R93,False
clean_8QCP.pdb,Experimental,PDB,Unknown,clean_8QCP,False
clean_4V05.pdb,Experimental,PDB,Unknown,clean_4V05,False
clean_2L64.pdb,Experimental,PDB,Unknown,clean_2L64,False
clean_1KMV.pdb,Experimental,PDB,Unknown,clean_1KMV,False
clean_8PIX.pdb,Experimental,PDB,Unknown,clean_8PIX,False
clean_2C9Y.pdb,Experimental,PDB,Unknown,clean_2C9Y,False
clean_8AXD.pdb,Experimental,PDB,Unknown,clean_8AXD,False
clean_2OVC.pdb,Experimental,PDB,Unknown,clean_2OVC,False
clean_8D3J.pdb,Experimental,PDB,Unknown,clean_8D3J,False
clean_5O5U.pdb,Experimental,PDB,Unknown,clean_5O5U,False
clean_1M8X.pdb,Experimental,PDB,Unknown,clean_1M8X,False
clean_3D06.pdb,Experimental,PDB,Unknown,clean_3D06,False
clean_2DLG.pdb,Experimental,PDB,Unknown,clean_2DLG,False
clean_4B1E.pdb,Experimental,PDB,Unknown,clean_4B1E,False
clean_5UWF.pdb,Experimental,PDB,Unknown,clean_5UWF,False
clean_4DCP.pdb,Experimental,PDB,Unknown,clean_4DCP,False
clean_7CR4.pdb,Experimental,PDB,Unknown,clean_7CR4,False
clean_3DA6.pdb,Experimental,PDB,Unknown,clean_3DA6,False
clean_6F7N.pdb,Experimental,PDB,Unknown,clean_6F7N,False
clean_6POB.pdb,Experimental,PDB,Unknown,clean_6POB,False
clean_5GWK.pdb,Experimental,PDB,Unknown,clean_5GWK,False
clean_5N5B.pdb,Experimental,PDB,Unknown,clean_5N5B,False
clean_1T3G.pdb,Experimental,PDB,Unknown,clean_1T3G,False
clean_8OWD.pdb,Experimental,PDB,Unknown,clean_8OWD,False
clean_5SFH.pdb,Experimental,PDB,Unknown,clean_5SFH,False
clean_8C0D.pdb,Experimental,PDB,Unknown,clean_8C0D,False
clean_3FI3.pdb,Experimental,PDB,Unknown,clean_3FI3,False
clean_7KDZ.pdb,Experimental,PDB,Unknown,clean_7KDZ,False
clean_8RNC.pdb,Experimental,PDB,Unknown,clean_8RNC,False
clean_9J8D.pdb,Experimental,PDB,Unknown,clean_9J8D,False
clean_3QOF.pdb,Experimental,PDB,Unknown,clean_3QOF,False
clean_3EIG.pdb,Experimental,PDB,Unknown,clean_3EIG,False
clean_8XWP.pdb,Experimental,PDB,Unknown,clean_8XWP,False
clean_1EH3.pdb,Experimental,PDB,Unknown,clean_1EH3,False
clean_8J03.pdb,Experimental,PDB,Unknown,clean_8J03,False
clean_3IJC.pdb,Experimental,PDB,Unknown,clean_3IJC,False
clean_5VR3.pdb,Experimental,PDB,Unknown,clean_5VR3,False
clean_6X4H.pdb,Experimental,PDB,Unknown,clean_6X4H,False
clean_4Q2O.pdb,Experimental,PDB,Unknown,clean_4Q2O,False
clean_2FGB.pdb,Experimental,PDB,Unknown,clean_2FGB,False
clean_1K59.pdb,Experimental,PDB,Unknown,clean_1K59,False
clean_3NXY.pdb,Experimental,PDB,Unknown,clean_3NXY,False
clean_3VZB.pdb,Experimental,PDB,Unknown,clean_3VZB,False
clean_3L59.pdb,Experimental,PDB,Unknown,clean_3L59,False
clean_2P27.pdb,Experimental,PDB,Unknown,clean_2P27,False
clean_4FM9.pdb,Experimental,PDB,Unknown,clean_4FM9,False
clean_3OQ5.pdb,Experimental,PDB,Unknown,clean_3OQ5,False
clean_5IJN.pdb,Experimental,PDB,Unknown,clean_5IJN,False
clean_6HVB.pdb,Experimental,PDB,Unknown,clean_6HVB,False
clean_3OJV.pdb,Experimental,PDB,Unknown,clean_3OJV,False
clean_5WJ6.pdb,Experimental,PDB,Unknown,clean_5WJ6,False
clean_9B4L.pdb,Experimental,PDB,Unknown,clean_9B4L,False
clean_2V0M.pdb,Experimental,PDB,Unknown,clean_2V0M,False
clean_7M5Y.pdb,Experimental,PDB,Unknown,clean_7M5Y,False
clean_4PYK.pdb,Experimental,PDB,Unknown,clean_4PYK,False
clean_6UX9.pdb,Experimental,PDB,Unknown,clean_6UX9,False
clean_3RL0.pdb,Experimental,PDB,Unknown,clean_3RL0,False
clean_7QKU.pdb,Experimental,PDB,Unknown,clean_7QKU,False
clean_8ZX5.pdb,Experimental,PDB,Unknown,clean_8ZX5,False
clean_2X19.pdb,Experimental,PDB,Unknown,clean_2X19,False
clean_8Y62.pdb,Experimental,PDB,Unknown,clean_8Y62,False
clean_7UKF.pdb,Experimental,PDB,Unknown,clean_7UKF,False
clean_6U7E.pdb,Experimental,PDB,Unknown,clean_6U7E,False
clean_6TNQ.pdb,Experimental,PDB,Unknown,clean_6TNQ,False
clean_5UR1.pdb,Experimental,PDB,Unknown,clean_5UR1,False
clean_7NWB.pdb,Experimental,PDB,Unknown,clean_7NWB,False
clean_7T9N.pdb,Experimental,PDB,Unknown,clean_7T9N,False
clean_3IOT.pdb,Experimental,PDB,Unknown,clean_3IOT,False
clean_9MJ9.pdb,Experimental,PDB,Unknown,clean_9MJ9,False
clean_4BGQ.pdb,Experimental,PDB,Unknown,clean_4BGQ,False
clean_4QQ6.pdb,Experimental,PDB,Unknown,clean_4QQ6,False
clean_9EOG.pdb,Experimental,PDB,Unknown,clean_9EOG,False
clean_2WC0.pdb,Experimental,PDB,Unknown,clean_2WC0,False
clean_1SQY.pdb,Experimental,PDB,Unknown,clean_1SQY,False
clean_5SJC.pdb,Experimental,PDB,Unknown,clean_5SJC,False
clean_2VIJ.pdb,Experimental,PDB,Unknown,clean_2VIJ,False
clean_8U1U.pdb,Experimental,PDB,Unknown,clean_8U1U,False
clean_5PYZ.pdb,Experimental,PDB,Unknown,clean_5PYZ,False
clean_2NZ8.pdb,Experimental,PDB,Unknown,clean_2NZ8,False
clean_8SU8.pdb,Experimental,PDB,Unknown,clean_8SU8,False
clean_4W5I.pdb,Experimental,PDB,Unknown,clean_4W5I,False
clean_7FT6.pdb,Experimental,PDB,Unknown,clean_7FT6,False
clean_8HMB.pdb,Experimental,PDB,Unknown,clean_8HMB,False
clean_7LLL.pdb,Experimental,PDB,Unknown,clean_7LLL,False
clean_4HJE.pdb,Experimental,PDB,Unknown,clean_4HJE,False
clean_5E0U.pdb,Experimental,PDB,Unknown,clean_5E0U,False
clean_6AV1.pdb,Experimental,PDB,Unknown,clean_6AV1,False
clean_7YMJ.pdb,Experimental,PDB,Unknown,clean_7YMJ,False
clean_4CSK.pdb,Experimental,PDB,Unknown,clean_4CSK,False
clean_1FHI.pdb,Experimental,PDB,Unknown,clean_1FHI,False
clean_8TZO.pdb,Experimental,PDB,Unknown,clean_8TZO,False
clean_3CIC.pdb,Experimental,PDB,Unknown,clean_3CIC,False
clean_2MRK.pdb,Experimental,PDB,Unknown,clean_2MRK,False
clean_9EUU.pdb,Experimental,PDB,Unknown,clean_9EUU,False
clean_4XV9.pdb,Experimental,PDB,Unknown,clean_4XV9,False
clean_8JSR.pdb,Experimental,PDB,Unknown,clean_8JSR,False
clean_2AW0.pdb,Experimental,PDB,Unknown,clean_2AW0,False
clean_3Q29.pdb,Experimental,PDB,Unknown,clean_3Q29,False
clean_6V2O.pdb,Experimental,PDB,Unknown,clean_6V2O,False
clean_3RSX.pdb,Experimental,PDB,Unknown,clean_3RSX,False
clean_6F7M.pdb,Experimental,PDB,Unknown,clean_6F7M,False
clean_1JWO.pdb,Experimental,PDB,Unknown,clean_1JWO,False
clean_5PWF.pdb,Experimental,PDB,Unknown,clean_5PWF,False
clean_7SPD.pdb,Experimental,PDB,Unknown,clean_7SPD,False
clean_7MBX.pdb,Experimental,PDB,Unknown,clean_7MBX,False
clean_9HGR.pdb,Experimental,PDB,Unknown,clean_9HGR,False
clean_7F5E.pdb,Experimental,PDB,Unknown,clean_7F5E,False
clean_7OTE.pdb,Experimental,PDB,Unknown,clean_7OTE,False
clean_2W3A.pdb,Experimental,PDB,Unknown,clean_2W3A,False
clean_8XQI.pdb,Experimental,PDB,Unknown,clean_8XQI,False
clean_7UI6.pdb,Experimental,PDB,Unknown,clean_7UI6,False
clean_1ES7.pdb,Experimental,PDB,Unknown,clean_1ES7,False
clean_7E89.pdb,Experimental,PDB,Unknown,clean_7E89,False
clean_7R04.pdb,Experimental,PDB,Unknown,clean_7R04,False
clean_5TVB.pdb,Experimental,PDB,Unknown,clean_5TVB,False
clean_3K5D.pdb,Experimental,PDB,Unknown,clean_3K5D,False
clean_8OMK.pdb,Experimental,PDB,Unknown,clean_8OMK,False
clean_1DQ9.pdb,Experimental,PDB,Unknown,clean_1DQ9,False
